시군명,시설구분명,시장명,전화번호,소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도
구리시,대규모점포,롯데슈퍼 교문점,,11938,경기도 구리시 장자대로37번길 55 (교문동),경기도 구리시 교문동 808번지 덕현아파트,37.5890581789,127.1331432968
군포시,대규모점포,홈플러스(주)익스프레스 군포부곡점,,15880,"경기도 군포시 번영로28번길 37-12, 거성프라자1 1층 (부곡동)",경기도 군포시 부곡동 1120번지 1호 거성프라자1,37.3248532927,126.9445716752
성남시,대규모점포,일렉트로마트 판교점,,13530,"경기도 성남시 분당구 대왕판교로606번길 10 (백현동, 알파리움1단지)",경기도 성남시 분당구 백현동 531번지,37.3958459703,127.1090625815
안산시,대규모점포,(주)이마트 안산고잔점,,425-080,경기도 안산시 단원구 원포공원1로 46-0 (초지동),경기도 안산시 단원구 초지동 742번지 4호,37.3027990562,126.8128612961
고양시,대규모점포,(주)이마트에브리데이 일산2호점,,411-852,경기도 고양시 일산서구 일청로 46 (일산동),경기도 고양시 일산서구 일산동 588번지 1호,37.6877423505,126.7728728924
안성시,대규모점포,노브랜드 안성시장점,,17592,"경기도 안성시 시장길 37 (서인동, 안성시장 지하1층)",경기도 안성시 서인동 13-1번지 안성시장 지하1층,37.0066256944,127.2704016872
부천시,대규모점포,홈플러스 주식회사 부천소사점,,14676,경기도 부천시 소사구 경인로 532 (괴안동),경기도 부천시 소사구괴안동 129번지 1호,37.4848653743,126.8143190732
포천시,대규모점포,(주)이마트에브리데이 영북점,,487-892,경기도 포천시 영북면 영북로 178,경기도 포천시 영북면 운천리 345번지 6호,38.0901656506,127.2752189821
안산시,대규모점포,서부공단전시판매센타,,15433,경기도 안산시 단원구 동산로 63 (원시동),경기도 안산시 단원구 원시동 773번지 9호,37.3142874,126.7972421
용인시,대규모점포,신세계이마트 구성점,,446913,"경기도 용인시 기흥구 용구대로 2457 (보정동,외 31필지)",경기도 용인시기흥구 보정동 1019번지 237호 외 31필지,37.3049883,127.1049955
파주시,대규모점포,롯데프리미엄아울렛파주점,,413120,경기도 회동길 390,경기도 파주시 문발동 104번지 1호 외,,
광명시,대규모점포,중앙하이츠시장,,14278,경기도 광명시 도덕로 56 (광명동),경기도 광명시 광명동 732호,37.4689328,126.8550128
이천시,대규모점포,(주)노브랜드 이천안흥점,,17371,경기도 이천시 영창로 290 (안흥동),경기도 이천시 안흥동 353번지 6호,37.2807990785,127.4549453361
용인시,대규모점포,용인골드타워모드빌,,449925,경기도 용인시 처인구 금령로71번길 8 (김량장동),경기도 용인시 처인구 김량장동 254번지 51호,37.2357700,127.2044542
의정부시,대규모점포,롯데슈퍼 신곡점,,480-071,경기도 의정부시 동일로 583 (신곡동),경기도 의정부시 신곡동 560번지,37.7401108027,127.0564118112
구리시,대규모점포,모다아울렛,,11901,"경기도 구리시 경춘북로 230 (갈매동, 구리갈매지구판매시설)",경기도 구리시 갈매동 599번지,37.6333495550,127.1159252503
부천시,대규모점포,부천프라자,,14424,경기도 부천시 오정구 원종로 64 (원종동),경기도 부천시 오정구원종동 313번지 10  호,37.5238057558,126.8069576913
구리시,대규모점포,(주)지에스리테일 GS스퀘어 구리점,,11922,경기도 구리시 경춘로 261 (인창동),경기도 구리시 인창동 677호,37.6027017,127.1439490
김포시,대규모점포,홈플러스 주식회사 김포점,,415-010,경기도 김포시 중봉로 14 (감정동),경기도 김포시 감정동 692번지,37.6238441903,126.6986141136
부천시,대규모점포,홈플러스(주)익스프레스도당점,,420-804,경기도 부천시 원미구 삼작로 294 (도당동),경기도 부천시 원미구 도당동 131번지 1호,37.5199269664,126.7942740756
수원시,대규모점포,(주)한화갤러리아 수원점,,442773,경기도 수원시 팔달구 효원로 282 (인계동),경기도 수원시 팔달구 인계동 1125번지 1호,37.2609723202,127.0322614286
안양시,대규모점포,홈플러스(주) 평촌점,,14046,"경기도 안양시 동안구 동안로 162 (비산동, 홈플러스)",경기도 안양시 동안구 비산동 1109번지 3호,37.3932681230,126.9504276328
광명시,대규모점포,이케아 광명점,,14352,경기도 광명시 일직로 17 (일직동),경기도 광명시 일직동 500번지,37.4242749767,126.8827963758
고양시,대규모점포,라페스타,,410380,"경기도 고양시 일산동구 중앙로 1305-56, D동 3층 1호 (장항동)",경기도 고양시 일산동구 장항동 765번지 라페스타 쇼핑몰  D동 301-1호,37.6610259,126.7683192
시흥시,대규모점포,정왕시장조합,,15007,경기도 시흥시 뒷방울길 80 (정왕동),경기도 시흥시 정왕동 1호   ,37.3715784,126.7570533
고양시,대규모점포,홈플러스(주) 익스프레스 탄현2점,,411-320,경기도 고양시 일산서구 산현로17번길 9 (탄현동),경기도 고양시 일산서구 탄현동 1576번지 5호,37.6900357343,126.7633571965
안양시,대규모점포,까르푸 안양하이퍼마켓,,14117,,경기도 안양시동안구 호계동 555-9호   ,37.3715256,126.9520679
성남시,대규모점포,금광시장,,13170,경기도 성남시 중원구 산성대로426번길 5 (금광동),경기도 성남시중원구 금광동 4622호   ,37.4501352,127.1598681
의정부시,대규모점포,제이유백화점,,11697,경기도 의정부시 평화로 472 (의정부동),경기도 의정부시 의정부동 100-1호,37.7339850,127.0483725
안산시,대규모점포,홈플러스(주) 안산점,,15294,경기도 안산시 상록구 충장로 432 (성포동),경기도 안산시상록구 성포동 586호,37.3171248925,126.8500756669
시흥시,대규모점포,시화유통상가사업협동조합,,,,경기도 시흥시 정왕동 호 시화공단 3다 3다,,
화성시,대규모점포,카림애비뉴,,,"경기도 화성시 동탄대로시범길 134 (청계동, 동탄역시범반도유보라아이비파크4.0)",경기도 화성시 청계동 536 동탄역시범반도유보라아이비파크4.0,,
수원시,대규모점포,(주)이마트 광교점,,443-270,경기도 수원시 영통구 광교로 191 (이의동),경기도 수원시 영통구 이의동 1240번지,37.2963728697,127.0469017985
성남시,대규모점포,뉴코아분당지점,,,,"경기도 성남시분당구 구미동 10, 11번지 1   호",,
고양시,대규모점포,뉴서울프라자,,10366,경기도 고양시 일산서구 중앙로 1371 (주엽동),경기도 고양시일산서구 주엽동 81호,37.6666253,126.7660121
의정부시,대규모점포,홈플러스(주) 익스플레스 의정부신곡점,,480834,경기도 의정부시 신곡로 46-9 (신곡동),경기도 의정부시 신곡1동 720번지 9호,37.7307379,127.0570712
용인시,대규모점포,(주)이마트 흥덕점,,446-908,경기도 용인시 기흥구 흥덕중앙로 60 (영덕동),경기도 용인시 기흥구 영덕동 985번지 3호,37.2757570895,127.0733297742
,대규모점포,롯데쇼핑(주)롯데슈퍼 의정부2동점,,11653,경기도 범골로 146-23,경기도 의정부시 의정부동 559-1번지 대산빌라3차,37.7347352,127.0416230
하남시,대규모점포,현대베스코아,,12947,경기도 하남시 대청로 33 (신장동),경기도 하남시 신장동 523-1호   ,37.5410116,127.2159544
성남시,대규모점포,(주)이마트 성남점,,461-826,경기도 성남시 수정구 수정로 201 (태평동),경기도 성남시 수정구 태평4동 7336번지,37.4442981490,127.1413917241
수원시,대규모점포,이천일아울렛 수원점,,442070,경기도 수원시 팔달구 중부대로 34-15 (인계동),경기도 수원시 팔달구 인계동 754번지 1호,37.2744398254,127.0211580058
부천시,대규모점포,홈플러스 주식회사 부천여월점,,421-220,경기도 부천시 오정구 소사로 663 (여월동),경기도 부천시 오정구 여월동 301번지,37.5158292022,126.8024259921
부천시,대규모점포,월마트슈퍼센터 중동점,,14547,경기도 부천시 원미구 석천로 188 (중동),경기도 부천시 원미구중동 1157호   ,37.5040675095,126.7639551478
시흥시,대규모점포,오이도종합어시장,,429-867,경기도 시흥시 오이도어시장로 8 (정왕동),경기도 시흥시 정왕동 2005번지 3호,37.3446490932,126.6888897946
동두천시,대규모점포,동두천농협하나로마트,,483-030,경기도 동두천시 중앙로 207 (생연동),경기도 동두천시 생연동 698번지 11호,37.8999697271,127.0522920075
파주시,대규모점포,(주)신세계사이먼 파주점,,413841,경기도 파주시 탄현면 필승로 200,경기도 파주시 탄현면 법흥리 1790번지 8호,37.7693560552,126.6965126169
안양시,대규모점포,역전지하상가,,13958,경기도 안양시 만안구 예술공원로64번길 27 (안양동),경기도 안양시만안구 안양동 41번지 5호   ,37.4138537,126.9183100
파주시,대규모점포,이마트에브리데이 광탄점,,413854,경기도 파주시 광탄면 큰여울길 44,경기도 파주시 광탄면 신산리 188번지 11호,37.7803090909,126.8487099850
안산시,대규모점포,NC고잔점,,15462,경기도 안산시 단원구 광덕대로 194 (고잔동),경기도 안산시 단원구 고잔동 725번지 1호,37.3134582083,126.8310125539
부천시,대규모점포,부천지하상가,,14709,경기도 부천시 소사구 자유로 43-8 (심곡본동),경기도 부천시 소사구심곡본동 544호,37.4838455959,126.7807578544
오산시,대규모점포,롯데쇼핑(주)롯데슈퍼 오산점,,447802,경기도 오산시 대원로15번길 17 (오산동),경기도 오산시 오산동 877번지 21호,37.1478894995,127.0698827021
수원시,대규모점포,한국상가,,16542,경기도 수원시 영통구 매영로 84 (매탄동),경기도 수원시영통구 매탄동 1217호   ,37.2679070387,127.0516740779
성남시,대규모점포,제일시장,,,,경기도 성남시수정구 수진동 6042호   ,,
성남시,대규모점포,롯데쇼핑(주)롯데슈퍼수진점(Mareket999),,461182,,경기도 성남시 수정구 수진2동 4518번지,37.4341879,127.1295199
성남시,대규모점포,롯데백화점 분당점,,13595,"경기도 성남시 분당구 황새울로200번길 45 (수내동, 롯데백화점)",경기도 성남시 분당구 수내동 14번지,37.3784486591,127.1143373691
광명시,대규모점포,광명한진타운시장,,423704,경기도 광명시 광명로 877 (광명동),경기도 광명시 광명4동 200번지 6호,37.4776778,126.8521013
성남시,대규모점포,이천일아울렛,,13630,경기도 성남시 분당구 미금일로154번길 20 (구미동),경기도 성남시분당구 구미동 11번지 1호   ,37.3488390,127.1072444
파주시,대규모점포,청도훼미리코아,,10824,경기도 파주시 문산읍 문산역로 107 (문산리),경기도 파주시 문산읍 문산리 17-25호   ,37.8556574,126.7866231
안산시,대규모점포,다농마트,,15288,경기도 안산시 상록구 예술광장로 1 (월피동),경기도 안산시상록구 월피동 445호,37.3282802,126.8439946
구리시,대규모점포,익스프레스 구리 인창점,,471-838,경기도 구리시 건원대로76번길 42 (인창동),경기도 구리시 인창동 666번지 2호,37.6075350637,127.1417084550
평택시,대규모점포,홈플러스 송탄점,,459-020,경기도 평택시 경기대로 1103 (장당동),경기도 평택시 장당동 390번지 1호,37.0449813307,127.0595333675
부천시,대규모점포,(주)세이브존아이앤씨 부천상동점,,,,"경기도 부천시 원미구상동 535번지호 5,6,7호  ",,
이천시,대규모점포,이천 롯데프리미엄 아울렛,,467821,,경기도 이천시 호법면 단천리 산 48번지 1호,37.2426688,127.3986356
성남시,대규모점포,한양브라자 분당점,,13597,경기도 성남시 분당구 내정로173번길 11 (수내동),경기도 성남시분당구 수내동 29호   ,37.3746967,127.1184121
부천시,대규모점포,고강제일시장,,14416,경기도 부천시 오정구  고강로92번길  41 (고강동),경기도 부천시 오정구 고강동 318번지 318,37.5282336617,126.8150766697
화성시,대규모점포,화성공구유통밸리(주),,18298,경기도 화성시 봉담읍 와우안길 109,경기도 화성시 봉담읍 동화리 139-1호   ,37.2214721830,126.9720105737
광명시,대규모점포,(주)이마트에브리데이 광명점,,423-808,경기도 광명시 오리로 970 (광명동),경기도 광명시 광명3동 150번지 19호 광명크로앙스 지하 2층,37.4794646202,126.8556619346
안산시,대규모점포,안산의류상설할인매장 B동,,15499,경기도 안산시 상록구 삼리로 49 (사동),경기도 안산시상록구 사동 1531호,37.3048652,126.8459050
김포시,대규모점포,현대프리미엄아울렛 김포점 별관,,10135,경기도 김포시 고촌읍 아라육로152번길 97,경기도 김포시 고촌읍 전호리 668번지,37.5979115560,126.7839092793
평택시,대규모점포,뉴코아아울렛평택점,,450150,경기도 평택시 경기대로 279 (비전동),경기도 평택시 비전동 830번지 1호,36.9955602360,127.1125034426
